age,weight,resistance,force,speed,duration,emg_rms,activation_score
63,84,40,38.384161671487576,26,23,0.742751972210004,67.7253067495029
60,67,50,51.34406178206077,21,13,0.9091003896537801,80.49704180951281
64,50,19,16.40681001257712,21,14,0.45560638747337073,36.2974502344102
62,66,11,19.59181997881938,29,9,0.40254235752563217,32.23353896102277
35,94,47,46.0540490936246,19,14,0.973219236309715,92.42843245023273
55,82,24,23.568310708766365,16,26,0.5713127261465769,43.883727415201065
52,81,12,0.9208878748966587,19,5,0.35292771357996,26.330627644642554
68,89,52,51.02282576738618,27,29,0.988840938216095,89.37813686453153
32,95,40,44.1824206898247,15,29,0.8324851825740622,72.96099121968295
42,98,15,9.661387114807274,16,26,0.41379341072838677,31.935913925725888
54,52,12,8.246398327535935,26,28,0.26459528450923275,20.992382382120034
45,85,20,23.963555088668322,21,8,0.5073218512013652,47.12987600362351
27,93,24,16.616713882409734,26,25,0.5811966249406065,42.400259326282104
56,79,54,59.28900503770959,27,9,1.2335615757288823,100.0
34,95,37,34.33928054913449,23,27,0.681480956118697,62.40831751486691
56,55,19,17.057158897543985,20,11,0.4964397925039376,43.75582531691573
39,68,47,41.380607974372026,11,27,0.8483507109781431,80.72543890745855
43,93,56,57.89023130213942,10,9,1.1518337517055397,100.0
61,65,59,71.2993599251469,20,24,1.0788076615861604,100.0
42,95,59,62.90748619730316,11,12,1.1357844055023099,100.0
34,46,16,11.67857369029732,25,21,0.3480323134762771,25.703482067064257
30,84,24,29.67810292745738,12,5,0.5724621812342453,50.77092333850617
37,63,27,25.416602270328752,29,26,0.5953673448141533,46.29124235773571
42,83,27,33.8724249071378,10,22,0.6928467086226695,64.23033001146054
21,72,50,54.03338201082181,29,16,0.9163085687461826,82.1433569117711
27,61,33,18.284292172641333,17,7,0.654590613305576,59.940712252005774
20,50,11,5.979601835224862,28,24,0.3408368953455217,24.026845733786512
58,63,49,53.72192611417695,10,18,0.9722492998851836,92.23922949579173
62,82,29,29.758286360725087,14,20,0.6867080675378825,62.02894732459786
35,72,43,37.88122026146075,10,22,0.7552782666570393,68.33830704264952
64,46,52,48.832052422530936,20,14,1.0046900107700842,89.1648985638577
53,82,35,25.468816899553097,18,27,0.6488988418432943,58.72860115643948
64,99,16,15.55813356236802,14,19,0.49258434056068134,43.38546911707448
39,81,47,58.05344863007882,11,14,0.9769951248772881,95.64829664952458
51,95,39,43.02466695366163,22,5,0.7946469156924555,71.78072582539362
64,96,51,61.952085005942116,27,23,0.9902591265751695,92.14332433347917
25,48,14,18.4119854489499,21,6,0.473224676962516,33.019421352708775
57,66,20,25.137396716763458,23,17,0.5887345678578637,54.537632976931036
66,70,10,19.870393438725117,14,29,0.37270939015061644,31.83380984543689
61,93,43,44.88631629671113,19,20,0.7977812531944859,72.77368672208253
36,87,10,9.0638633924656,29,12,0.3800298691095893,27.108301386393368
59,80,28,33.16328758311006,11,7,0.5733898908138653,48.74959187153222
58,57,11,18.269201185609425,13,25,0.33607038404889855,25.12177033675137
54,96,30,27.600176786438954,21,23,0.5848658701557998,57.32057650886422
23,76,29,25.392154588299853,20,18,0.5961882487895618,49.42804658830691
69,61,32,32.6942801621544,13,15,0.6166548063499998,53.30758123440095
43,85,30,34.15749433465831,20,16,0.5738474762042127,48.80113663811028
51,80,33,36.99045524330781,18,15,0.6581800664996829,55.359863061090806
62,99,13,5.8791619990620045,19,15,0.391519532323941,31.46748231045181
23,90,21,30.55803033531661,15,26,0.49921294807024474,46.50376738361529
54,63,31,27.79417535301575,24,25,0.6319573928673703,53.22511445057353
50,79,29,27.674675015557103,19,22,0.7257082981960636,58.836691016402625
39,90,27,22.486728200060902,15,14,0.5799749344989501,52.373578698959975
38,84,10,23.491644179685437,10,20,0.4345847703849069,35.599458617753115
23,72,39,40.210353351439835,29,12,0.7437497658446216,68.4081549178146
23,45,42,37.74512459659218,13,10,0.916899365667968,81.98842435553063
65,86,33,37.31961774981223,23,23,0.6895333642921397,59.68219880449116
21,62,23,26.845678896550165,29,17,0.552823160260175,44.877261727184184
47,92,45,44.061364882100584,29,19,0.9361597583088712,82.85979299637016
28,84,14,18.203033563916918,17,17,0.42192845557690367,33.37659141407953
47,77,20,15.873540195845678,20,5,0.4817621401129892,38.87703888490111
48,56,33,30.535408625253737,24,25,0.6685926270868123,53.03627711229945
41,52,40,29.948916727169685,28,6,0.7360029647329871,63.584075551278616
26,68,22,15.380244578902186,17,17,0.5154263234359155,46.579775679118505
20,60,25,34.03815402835343,22,6,0.6478379296016724,57.47777092624045
68,94,33,41.20714313861157,27,29,0.7038732941324296,59.396524459820476
48,48,22,22.32894324324481,26,15,0.49334069340887765,44.765713467255495
57,82,33,41.314657235949184,15,17,0.7061164817368678,63.30320632384836
54,88,35,34.199627566958476,24,14,0.6509354371248041,53.761295854536485
53,71,11,9.78294848716046,22,27,0.2793932295098374,16.294306191424223
41,53,25,25.282553242327783,27,26,0.5912711235728844,53.056463653689924
48,91,47,46.375392023382176,20,19,0.9488067502756666,84.88552884627009
23,60,55,53.9240183821991,22,5,1.0631723565682563,93.51159495624276
19,56,10,15.716990535747764,10,18,0.25948538902190593,14.98100260744587
37,75,58,58.75067826978101,27,14,1.061500136996742,95.73286262711393
45,68,20,23.562408822169022,14,22,0.4627074463312172,41.43084828348646
28,99,44,49.15690262638665,15,15,0.8929713850229761,79.54463736969949
21,58,52,53.94092897827367,10,11,0.9688134689508993,87.94534203567032
32,89,38,33.14864337045881,16,19,0.7753388121645236,68.5789776673417
23,69,46,39.23567055517981,13,7,0.855220698255832,83.34723191790114
66,78,26,26.743903174036525,18,6,0.4989194211242882,39.934608836917484
47,47,48,47.143718475875325,24,26,0.8673642987393996,77.06404080788441
55,68,51,51.43695714460061,15,12,0.9674740414643357,93.33019653599962
68,98,37,36.91972980375707,26,12,0.7591041704803398,68.11086250669844
19,86,38,50.917868300832836,29,15,0.7643055011189642,67.28182353085401
32,53,52,45.34886872179331,27,20,0.8699213584316604,77.84837026828407
28,70,12,2.0502686508943757,13,6,0.3330636101331308,27.736603254151746
25,64,19,20.66188416759805,18,26,0.42312605553546384,34.33659723747721
43,84,51,49.11788722705902,23,9,0.8721579648102558,77.89447879160822
68,54,23,24.580339348649755,12,11,0.5306446711116818,43.71140126302932
62,63,21,23.919415111420005,10,24,0.5051747709901675,47.06626846833089
61,47,56,62.420523475894484,20,17,1.0281825935125075,94.8733890843522
22,68,51,43.46387089808031,10,6,0.8921325066541533,85.61414176374035
23,49,39,36.216410510714184,21,7,0.7717738387146907,69.69692665457947
43,47,41,43.14380629440382,18,13,0.7897108862880282,73.19962738646734
21,71,41,44.85231797843613,14,14,0.8377964409754227,75.75955890807614
36,60,51,61.96724775144193,24,28,1.000812811951343,89.12005260294373
37,93,41,45.778519855569336,27,17,0.8472751070471796,72.23616757560099
50,59,35,34.71605702056861,18,29,0.7674905633746754,64.0573376697527
37,79,10,5.547821235286692,22,25,0.36970149844596323,24.81002036380831
66,56,51,48.1785507364049,22,17,1.0153032772353285,91.02800901552561
29,85,11,8.036485885214468,22,9,0.3920897742709304,25.458063488367994
64,97,26,29.276168142568803,19,27,0.6183087172899343,49.317839670786654
18,88,39,40.28498722792915,19,11,0.7697533542576386,72.60668801851662
43,70,48,41.38175214578911,16,21,0.8675207145881342,81.27419562161211
31,91,16,13.820492654547834,14,19,0.3852135979509486,31.46157765146533
55,78,36,40.38773776725711,29,9,0.7621651533888635,72.78793564782276
54,67,18,19.758311774870293,16,28,0.5136609328099482,38.34812546865676
28,75,31,33.84322308006385,29,11,0.6429327352561682,57.86145264987892
53,94,43,44.91460855028632,19,6,0.8527121498182428,76.98257373712119
30,64,55,63.1321536730443,19,28,1.0317926569291331,97.59855362306908
60,56,58,59.18021531912185,22,22,1.0863687931049901,100.0
20,67,10,8.06988601064651,24,14,0.31288026085573506,17.61368568172303
50,48,18,13.421224794332197,15,5,0.41013059540695834,35.49682903523315
23,67,29,30.248047291048557,29,18,0.6072419017086415,52.486019700610115
67,92,28,15.79647992612458,21,23,0.5841488383229012,44.35595117025885
27,99,45,44.07855499083644,28,20,0.8655553046876645,82.97656925641886
22,92,49,47.97080070039328,20,23,0.9084329170019646,84.30825614267549
40,45,54,47.17764573191359,15,10,0.9889584537869285,94.33263952336377
27,98,13,8.35867080672002,10,16,0.3510675431602176,26.488815284088474
61,69,18,22.048287650741205,11,7,0.5465673329379912,48.99723920147615
19,46,50,51.15355874537481,24,11,0.9070744860422112,86.03447226206606
30,74,31,31.508941668536636,13,28,0.6581961327018191,60.11639530055906
57,47,27,28.531737669660114,14,7,0.5424204272649505,48.66551950563375
19,65,21,21.463137939744616,24,29,0.4999719701042184,38.816993233642215
37,69,51,57.214312814291574,20,21,0.9120897891861264,83.61856238154013
18,64,52,52.617145908518246,19,19,1.0204015556705475,91.89603591086595
54,93,48,40.70893443090625,26,23,0.9218698605048101,84.66557575256286
26,96,18,26.150649824372053,11,23,0.5499617578080841,44.647312849294515
34,66,15,16.85170133664423,29,27,0.4357021306919445,35.250122619866225
26,65,28,25.053731346024662,19,15,0.5612751364946187,46.98505423138052
28,77,57,50.73299140852491,29,25,0.9836479254408271,89.20477637278611
32,96,56,57.979571104790224,12,24,1.126406458284977,100.0
41,82,16,15.414139975128123,28,6,0.5088545550656305,37.7969742452923
55,59,25,32.87073393016205,14,11,0.6204814274983489,56.290123666800724
52,90,14,12.270463596665861,12,23,0.375570616279313,33.50463177535915
47,96,25,20.813096051587664,17,11,0.6224966513928638,53.086880091298276
48,59,10,14.478981091179643,14,14,0.3376697473866578,30.698929394999993
66,90,46,50.62640946358415,21,16,0.9245745077227161,83.79931364374862
22,69,48,48.843256838050976,23,27,0.9918141494601778,92.45196153657028
61,65,28,31.38178523837454,16,22,0.5950920012086414,58.18775487132284
67,68,46,45.81156439628881,20,27,0.9305190012632998,83.51761703596004
31,49,26,27.169325505046235,17,10,0.6218746673174247,56.08483833747616
28,50,35,40.824954412819615,14,24,0.75214894495252,65.95921182023298
26,93,31,34.126591670107516,17,25,0.6309612783938818,53.27845904298595
51,87,17,16.153627808336875,21,12,0.4145461510365206,33.47731311076236
29,92,42,48.761812729630755,24,9,0.8782816172906868,73.97472854400655
52,88,11,-0.8242768639575608,28,7,0.23471177593614284,13.664118735949497
52,91,39,49.26036655710968,25,6,0.842839025736461,75.90141985688008
18,67,56,47.47020452554632,23,26,1.0244035718308147,92.61133870011867
57,48,29,25.86453587613852,16,10,0.6685836880211475,61.118237303057384
39,71,27,26.795412324024653,17,11,0.5340592078971123,48.32297244582144
46,62,52,51.267596646359195,16,12,1.0421503480898597,100.0
25,65,19,24.032055200132774,27,8,0.5949284507096606,49.46728791350099
28,72,33,27.71081690694883,15,16,0.6890616629204239,65.36758724447186
58,79,13,14.303834087415316,28,28,0.34961674136584353,27.47499329865012
54,66,46,43.10893950890123,13,16,0.8591392331264941,80.86531915335375
31,84,13,14.475704896687084,12,21,0.39999866222751007,36.99409210454075
47,67,22,21.67613870101062,26,26,0.5419038689415809,46.75870191292227
52,47,34,34.46467826341489,28,26,0.7134224689492545,62.303988354812645
38,84,22,19.25037583767827,24,23,0.5303101363331223,44.841774904438935
54,94,27,24.449680249519588,15,13,0.5877110633806418,53.73157300594259
22,54,33,34.436362570137135,21,16,0.7154371675762978,60.92085284772417
36,69,11,15.718577528780223,28,25,0.3655667165858354,24.803938928450734
31,96,57,54.00860332901076,15,21,1.0231336807959304,100.0
43,93,42,37.65616227713545,20,27,0.7794795528618438,76.55160522052749
21,52,28,31.067300828359187,29,14,0.7311994808669996,58.30931109412947
42,99,18,17.837480534711553,29,23,0.5423824419822739,40.983612061262804
62,55,37,41.15249066992976,19,15,0.8035271628503297,75.00974148653881
59,49,44,39.47101393314426,25,24,0.9036205195291083,82.09020154175585
42,89,48,39.10280537288285,27,26,0.9154370938133083,84.26425182102741
35,97,19,16.33497959086833,23,28,0.4807384559300444,42.24888035896272
57,99,10,6.16823695367492,13,17,0.2555626177173905,20.122812932159007
25,81,51,50.6060579995985,21,8,0.9499220939917354,88.08367729430938
56,89,30,26.815773928648053,29,19,0.6173269750423226,53.342734455480084
57,82,18,21.705084756682247,17,16,0.4318716651288034,33.97425840956789
31,73,56,54.55924868788742,16,29,0.9584881297091064,91.22432320637562
49,49,24,24.752372493869505,18,28,0.5883978297976988,54.384958472264906
68,53,44,44.78817279220472,26,14,0.8801660800795643,77.41088668983507
55,92,14,14.974775462060936,19,26,0.3565040283069241,29.37803001077673
50,46,50,49.879354447725134,12,11,0.9121028469168162,86.18835450137786
40,45,31,33.55300345205157,17,28,0.735826130917966,63.91209682213146
32,84,50,46.02172433087096,23,6,0.8862237959785267,83.32860739136521
50,95,32,38.99708963326942,16,25,0.7235253933630372,62.24183457527801
42,74,16,14.817313083157323,25,11,0.42459765043738756,37.765748591078804
34,55,32,25.44225431050659,27,12,0.6725294451056362,59.88097229334763
50,72,53,53.94036678495887,20,25,0.9568964512919728,85.64141030133914
64,88,34,29.744097587762575,15,23,0.6932246618158182,67.75200199992422
19,56,36,39.326672672544376,29,10,0.7650694922300157,66.70986376218605
31,83,50,61.04802788021189,23,25,1.0167491797125205,89.57109182529649
57,70,15,11.06713954221075,22,12,0.40928939060918434,36.156814823708324
57,57,43,44.661861666119925,13,29,0.870539774360305,81.42719650716849
68,52,18,9.222472056476862,29,29,0.5357008768849248,37.14019103809188
56,98,58,60.26952614720673,29,26,1.209412519574589,100.0
68,72,42,37.57143100100155,20,24,0.7758963479656716,71.50899984891836
23,74,15,11.875826907827587,27,8,0.29346698552151296,16.09865880879306
23,53,46,40.49356755080086,10,29,0.892242602790103,83.43461847937043
20,83,40,43.660756130273676,21,24,0.8276164036464317,74.48325040983032
24,75,43,48.03652178736631,27,28,0.9232347018960105,77.80830050455337
68,65,50,50.11692607329254,16,13,0.9648289253522285,89.79824868695817
25,91,38,33.6778664733214,21,9,0.751319529342893,67.32795386480655
59,78,23,30.947615180519314,10,10,0.6411834056964578,52.62079013806158
69,99,45,41.247949361226716,13,23,0.9196787762268257,87.23298373873455
32,75,45,34.189838500362804,27,16,0.7516211895627641,70.74325654932454
64,96,24,26.29194504978534,24,9,0.5306294158919476,43.98114201079873
46,69,17,11.476126631792416,12,9,0.42210098519452816,35.87233484538679
50,56,35,39.943043967495875,16,22,0.7546371010337086,69.84975989548272
69,45,45,43.09431151663291,15,10,0.8541723974155521,78.23180236390874
47,99,57,60.01856620272098,24,13,1.0918031899066991,93.85153059097546
56,66,30,37.00750173276079,24,15,0.734842748129659,64.4482295225725
44,84,37,30.95570567689639,15,27,0.8109140139205184,70.53334315142594
53,81,13,10.170314345537973,17,18,0.4097972229163349,32.11424867005401
46,91,25,24.621644636714684,17,28,0.530491539260918,50.91293484472787
55,45,31,38.68775659517172,10,6,0.6960699717159677,62.58366231525102
50,45,21,17.708086410297774,22,18,0.4947728199885111,41.4870304067025
54,86,25,22.027481520254963,22,29,0.5858694196003328,51.498555394417416
44,98,49,51.39070287777904,20,23,0.9663619160605923,89.52495511646947
50,86,47,44.11385637144714,13,14,0.9930891144128112,88.18953585089156
21,65,51,51.76262941448808,16,9,0.9457374903096949,87.57810367817245
39,59,46,38.242312895159365,21,27,0.8704490911641369,79.34438487690842
19,61,38,49.071649712782985,22,8,0.9430938184511196,83.26358616597605
27,66,27,20.261453848452984,21,11,0.5420469243970849,48.13141977451665
22,82,19,17.39123648004896,25,28,0.4842136172087626,47.19941306303338
27,79,51,50.837594820789526,15,17,0.9169439490477469,82.12793661205802
50,89,48,57.56344067178398,23,14,0.9719215483402914,90.49399872781719
55,60,27,20.375771095336297,28,14,0.5328679980697995,48.679567263083136
30,52,10,19.918520677393758,25,8,0.45193264856153614,35.632963806693475
48,91,48,51.785884105510114,13,20,0.9462953634791202,85.5526828937104
64,61,30,32.08547662211623,14,19,0.6136575201114665,60.286605699720205
53,61,10,5.076831564910223,18,25,0.36741254271413476,22.21705482291019
62,98,24,26.85570621019037,12,15,0.5832618329945312,49.41114654790902
41,70,13,9.382566887901,19,23,0.4245537733006778,37.57934845572266
69,57,29,35.333306265992064,26,25,0.6092833999325729,51.132337184338276
32,61,19,14.144689854461333,28,28,0.47916466988473977,43.22256716517974
46,82,32,31.43420752771958,19,7,0.7158381223708334,58.53163555563147
25,61,50,47.22363455993414,21,19,0.9149492982878838,80.65963818118668
22,92,43,38.062385187865026,16,20,0.7573617895909176,68.69402865689247
46,58,55,58.70659908453957,27,18,1.0414526206541783,95.66840748494384
64,89,57,59.67729373704817,28,9,1.1297922333742874,100.0
21,50,42,48.04505099450498,24,21,0.9165217715042278,79.65054396265096
29,79,43,34.10062445895916,16,22,0.779081700557017,76.28772533785693
62,90,48,53.32085351170522,21,23,0.8824499957397038,85.33633458534375
19,58,19,31.527244526784468,16,5,0.5260772366164438,43.343039632192834
44,91,29,26.741794554115266,19,29,0.6002850902339807,47.793503796729475
48,52,10,19.47574306054485,29,13,0.41970105446796313,24.303632869874914
68,59,22,20.684193639700865,19,25,0.5181708930532983,44.97154178860494
68,98,10,3.137951312193465,14,18,0.27802654597411025,24.409990544585213
53,71,14,12.471837787966022,27,24,0.45757234230286353,35.59478074096472
53,57,25,30.24101983837638,18,25,0.6082263925641236,52.34538708388761
43,93,24,19.809117588342342,25,24,0.5608163705782588,44.65168180217845
60,75,58,54.99830670496756,16,25,0.9687422618182745,93.66432032720347
44,97,37,39.967697161465956,19,27,0.6486252422724655,64.22457551849398
22,79,40,40.01530058369286,14,15,0.7281992138462441,60.80530407569286
37,50,32,34.923114762433705,16,28,0.6705884025318297,59.81456863618323
28,49,57,58.189147703791676,14,6,1.089763539399649,98.57003810373112
27,66,54,56.398126597757866,24,24,0.9048782894684244,79.3188651753124
57,93,52,49.838494070952294,28,28,1.0488350735733607,90.51687827351562
55,67,26,27.158654710151964,19,27,0.6043215748892662,53.48474455819451
23,69,58,53.36313497152033,17,29,1.114830424505097,100.0
25,78,43,49.442168112516946,18,9,0.8329123364388783,80.31385019863468
40,70,22,18.828626415913433,20,26,0.5393361287881917,45.77323494449172
64,91,23,28.64423743774695,11,28,0.5774809836872742,45.623813805373196
43,49,20,18.831965195085672,12,19,0.5350441416281562,45.689022703124586
63,70,37,38.009995053786604,22,16,0.7483604068889473,62.409695334468424
60,64,51,48.525177245546494,20,18,0.9762866466781119,85.78254407498294
29,50,41,35.92002284415985,19,15,0.8447098801593593,77.81846758796823
43,50,44,35.27619806197349,24,25,0.7838221756152787,71.68831676600556
30,94,40,34.7233792070377,15,13,0.7857291076596711,73.62102539907968
57,62,26,24.380455733920392,10,24,0.48750916680848455,43.728254802863574
35,48,56,57.05939589414442,23,12,1.08042213042389,100.0
42,61,18,23.051896566416318,27,16,0.5929926100052061,46.199200105546154
50,58,19,16.771212701015756,20,7,0.411634261117644,37.98078938763827
64,58,17,12.59019617866413,17,25,0.4283819178719235,37.0044702481685
57,57,30,22.786426069986437,12,19,0.6579561953956379,58.615505020197176
60,51,22,24.400318089520518,23,12,0.5435724641209302,46.12207626220271
29,88,59,65.91597257664671,11,11,1.1278348404578948,100.0
61,99,14,20.331651339781445,25,21,0.4221082846227253,37.756982315756794
53,59,15,18.549663740736186,15,16,0.4213407060492852,35.94356935167918
65,63,39,42.192716586337994,10,24,0.7966288752524212,73.42547200301017
21,87,40,48.4881188985467,23,22,0.8445241655997013,74.2464606768237
22,91,26,27.660407307084053,19,22,0.5392299734565549,49.667950534259425
54,88,20,23.230648380120858,15,19,0.5128521426033028,46.15191142542474
25,79,29,27.396080690740003,18,27,0.7054071003891663,60.711043140195414
59,61,57,50.18978314572621,16,7,0.9999922260491859,90.43245354006643
66,79,18,14.580755497502118,11,23,0.3910410283437792,31.777377852367273
45,63,11,10.954204807326724,20,19,0.3572002206373123,27.3235300323584
48,64,46,46.303926862506515,23,20,0.8557889937063179,81.70990201486268
26,80,10,19.631429274276968,14,26,0.3312400551052879,25.94867452068229
68,79,13,13.406385837955343,18,26,0.4039903522764077,30.836857352215922
46,76,45,50.89421722012822,16,21,0.8689569842430872,74.53440079970103
31,92,34,31.82461379211842,23,5,0.6678873606179284,63.57161315624116
57,88,12,10.441620571173829,25,15,0.3798794718751386,30.697442187955467
58,84,18,11.35496181388276,25,10,0.3601160793012971,31.59731625412134
39,68,31,27.28835993561714,16,27,0.5593633171655295,53.734129529030476
28,61,32,34.63490695681877,19,13,0.7267181445091905,63.44326087445835
40,51,21,21.037800901970666,15,24,0.4186473244736492,37.04555785913454
18,87,19,23.71469309948617,26,20,0.4597395807320631,41.74497228442103
63,94,43,43.906269741725254,10,10,0.7595393719392043,72.20189242309375
54,45,52,50.23773134181129,11,16,0.9468818333666148,90.91312253952115
38,79,19,29.741484318934795,23,23,0.5601103589772323,48.520480869780116
43,76,39,38.530482156434765,13,17,0.7882693082187928,74.09033865477136
63,80,31,36.81500484852652,18,17,0.8136686937154968,70.40898798644027
53,57,15,12.993953967276612,15,8,0.46931555072583303,38.94359252962489
40,50,59,62.547997396917836,26,13,1.0561820944767593,99.32748887206857
18,58,11,15.640078295758434,20,18,0.3283476412374716,27.89581987880191
68,81,39,40.042459852877904,13,18,0.9255466963131647,86.64843350211156
57,92,11,-0.7724146134830114,18,21,0.3592665272192531,30.09461312746976
32,59,41,41.09126230428056,25,9,0.8449247918848815,76.68380019156669
38,91,51,57.152300238799874,12,27,0.9995040918047802,91.52162724402908
64,48,25,27.63740416513865,13,23,0.6018630991994441,51.30559940273982
26,84,21,23.229194376146232,12,6,0.4520423081066099,42.40527667158327
26,60,10,1.3887153302124045,22,17,0.3147955351609005,22.061087608822913
27,72,17,13.397724646624706,28,15,0.44055019310607424,34.68191243913535
69,60,57,59.0567881557572,10,6,1.020076998623712,100.0
43,48,59,61.05191638393446,15,5,1.0683332592412484,100.0
58,89,22,28.07333390066451,12,25,0.6361254891755004,55.995405626431584
52,70,24,23.27566622426953,12,7,0.5501195851066045,47.92114806902723
69,72,53,55.02912043336907,25,16,1.108704167293501,99.22619665244956
42,76,17,17.08187120965647,19,11,0.3683753842239132,33.3730111610799
43,89,19,14.065286317492216,26,5,0.43421992227617373,35.1280959497554
28,46,55,43.721043344526265,16,13,0.8912412891602854,82.92445595379205
55,75,14,16.155048460650384,22,22,0.3603041196086602,32.271653837916745
19,47,59,59.869736042064055,20,28,1.0479383949273555,98.07987201157628
24,98,28,24.909124789499156,19,24,0.6203111052860253,52.49312095990678
35,52,56,47.904134717420675,16,10,1.0128619821411227,96.0657791380877
44,68,47,50.14869757204369,15,13,0.8867789718788383,84.95597298988457
51,59,20,18.67039962902224,10,27,0.38196202027828213,31.533942427899287
44,87,52,54.78437361184073,26,12,1.0678065117108113,95.2231591968061
34,75,29,38.320242652058795,21,27,0.6673129774584762,57.14498809391286
60,53,29,18.292845598401478,13,22,0.5256497194769504,49.508839055506456
61,83,30,26.50199595648818,12,29,0.6462565188359453,60.19654647545519
68,89,27,25.953121933440435,15,19,0.6099878681933608,52.244607721630416
41,46,59,66.27413087073326,25,5,1.105236831103668,96.64069296057536
42,52,19,10.817984903967576,22,18,0.4515164753019131,40.51671428795125
24,51,43,52.67930512840302,18,22,0.8356450336216141,72.7917668779975
69,88,35,35.67927950783145,20,23,0.7663920396979815,68.62491579097015
23,95,39,38.51999669133071,29,23,0.7327566287188101,64.12458760131275
41,83,18,17.009701183905467,22,14,0.43477002315435576,36.26893356796069
50,86,55,52.81868483909986,28,24,1.0465335150030781,99.57638311536684
66,60,40,45.240583796345774,12,25,0.8864008672322407,89.62691421944473
46,79,51,45.6573962295878,21,10,1.0175757095502558,87.60574452982463
60,74,13,14.727070908219268,28,21,0.45642526646442494,37.76573978315277
39,54,15,13.079091671465122,17,18,0.3991918491672365,32.56660461534599
43,82,23,19.18933275742951,23,17,0.4488950103321245,41.355164367707616
45,62,13,25.92987587841948,18,12,0.5299021586722421,45.563961922316864
67,94,35,37.0952536737673,26,26,0.8040110678140853,73.8501198467213
38,49,56,59.06632772330572,15,14,1.0217328309488538,96.3935212213964
66,97,57,62.68888390334331,13,13,1.1295038714079446,100.0
24,73,48,40.89325027340726,13,9,0.8678573616704993,84.0115373997688
34,83,26,34.76145954561016,28,27,0.7088711419036372,59.263684080723166
37,78,28,15.455214107524622,21,8,0.5315328374174341,46.021097347992324
58,87,58,54.1561679498074,11,10,1.1497134041264623,100.0
66,89,15,12.704841634105499,26,10,0.4528302355504398,38.54542555135056
37,67,38,40.90861682485253,24,17,0.874420326358562,81.3637345847071
39,49,20,21.09359133070744,19,8,0.4822780931710432,37.19618977758456
45,74,25,24.165926296508033,12,26,0.5910811117047499,54.25234566381678
57,50,39,38.94001327686138,29,12,0.7362361064670887,63.681726961099166
66,90,34,29.10988488238716,13,9,0.7277488870178956,61.41809376685532
24,88,49,41.51383802757913,10,6,0.9425212667797518,88.54481880466916
18,48,20,23.6325581116803,10,13,0.6380139864684609,52.541705576908186
49,73,16,19.468530562680925,27,15,0.481444642674387,33.182311730550374
30,67,35,42.92247187578529,13,24,0.8008170695042311,69.62014414366489
47,50,31,27.04991451592396,24,24,0.6217080537544307,51.1533225466129
40,76,34,37.46407605150461,19,15,0.754389348889285,64.81108735195264
68,86,28,26.581466358176343,26,11,0.5939127713565026,46.735369477659134
36,62,40,45.95237492596741,21,18,0.8355549125719371,73.45897267987633
49,59,35,40.10981388339071,29,10,0.7592748524942434,63.30224081528756
47,84,51,52.056046996122284,21,8,0.952664991313153,88.44004093648921
46,76,50,48.302349216670066,25,10,0.94465900091045,87.35333703203094
66,53,45,49.80466089304131,14,7,0.8802585459795355,81.90112940869817
62,81,32,35.23452261628283,25,27,0.6771860568297222,58.06855117275725
46,54,56,52.577797989569085,26,10,1.0767222225229591,96.95049501475978
47,64,22,15.361006632602844,24,7,0.5055757152543349,39.73483225811269
33,50,34,32.557335496591016,22,5,0.7201399910929689,60.97221530920771
57,92,11,18.577069076741047,17,25,0.33002010693442846,28.412420158990482
36,47,11,16.73243579366519,11,22,0.41483509555984543,29.007699848836236
35,86,25,19.438362651647097,17,27,0.5737129864569974,49.75486410162097
18,55,18,12.161212920500395,19,27,0.42088913346806434,34.30054349276155
31,87,37,43.37341924839743,16,8,0.8911185800550219,80.98688270852641
68,61,22,16.321820476210853,19,10,0.387147739171851,29.49678318348103
64,76,44,46.546476618210036,13,21,0.9119507398795775,83.59350130682404
67,48,50,46.91964392331838,20,22,0.970238459864335,89.64802981322413
19,48,22,30.085224622608415,18,10,0.5975052697130127,45.086227921169026
45,61,40,36.1478760043106,13,6,0.7895500153034842,69.34101730569353
66,85,30,35.71680765102914,12,16,0.7061180043863976,62.81407081047343
67,63,41,41.924293270301824,20,16,0.863030240329304,78.88485994924723
47,49,43,44.260974271171435,12,8,0.8150104921642575,76.24833730647869
55,76,17,7.148457093242996,27,20,0.42070206657521947,35.037528084866985
68,66,50,38.985433233971406,28,24,0.8857613240686918,77.02278838757339
21,50,57,55.89717029866343,23,14,0.9947974314820418,87.31754346937926
18,79,11,12.234530317083058,20,29,0.4070311503160798,32.116009442556745
25,66,47,41.37401086131138,11,14,0.8486520330723553,76.10410293114606
46,45,41,35.55653294761829,11,11,0.7128897309991182,64.53521150178605
56,64,49,51.807363149130666,11,18,0.9220812827105708,89.06333768132478
20,66,37,39.81427240228565,19,11,0.7291264171067718,66.1974120388423
49,92,46,45.311294698060365,24,16,0.9379804239498074,82.33399920021836
27,99,50,53.90100860593037,21,15,0.9771647000575557,86.87908149068156
27,55,10,4.128988521399267,20,21,0.3897640798914934,32.04389106198697
36,57,50,48.220325414565146,26,15,0.9077738155111733,83.05781804784381
63,86,19,27.239388028918366,27,25,0.5699054337394168,42.248764772185275
51,47,13,13.341610649699088,23,7,0.5386891989888911,36.55166471980844
50,53,44,44.631562572934996,26,23,0.880959436221032,84.122160395603
